8.34E-01,,
8.34E-01,,
8.31E-01,,
8.40E-01,,
8.08E-01,,
8.24E-01,,
8.34E-01,,
8.24E-01,,
8.34E-01,,
8.28E-01,,0.823673656
8.21E-01,,
8.37E-01,,
8.24E-01,,
8.39E-01,,0.009709474
8.11E-01,,
8.37E-01,,
7.98E-01,,
8.21E-01,,
8.37E-01,,
8.21E-01,,
8.30E-01,,
8.28E-01,,
8.24E-01,,
8.30E-01,,
8.27E-01,,
8.17E-01,,
8.31E-01,,
8.24E-01,,
8.21E-01,,
8.18E-01,,
8.31E-01,,
8.18E-01,,
8.28E-01,,
8.11E-01,,
8.21E-01,,
7.95E-01,,
8.43E-01,,
8.28E-01,,
8.18E-01,,
8.21E-01,,
8.24E-01,,
8.11E-01,,
8.24E-01,,
8.31E-01,,
8.21E-01,,
8.27E-01,,
8.21E-01,,
8.21E-01,,
8.18E-01,,
8.21E-01,,
8.20E-01,,
8.31E-01,,
8.17E-01,,
8.31E-01,,
8.21E-01,,
8.11E-01,,
8.21E-01,,
8.21E-01,,
8.24E-01,,
8.18E-01,,
8.21E-01,,
8.28E-01,,
8.18E-01,,
8.24E-01,,
8.34E-01,,
8.34E-01,,
8.05E-01,,
8.34E-01,,
8.21E-01,,
8.18E-01,,
8.37E-01,,
8.15E-01,,
8.44E-01,,
8.18E-01,,
8.28E-01,,
8.37E-01,,
8.14E-01,,
8.34E-01,,
8.24E-01,,
8.21E-01,,
8.20E-01,,
8.14E-01,,
8.08E-01,,
8.17E-01,,
8.20E-01,,
8.31E-01,,
8.08E-01,,
8.24E-01,,
8.21E-01,,
8.40E-01,,
8.21E-01,,
8.27E-01,,
8.30E-01,,
8.27E-01,,
8.14E-01,,
8.18E-01,,
8.30E-01,,
8.27E-01,,
8.09E-01,,
8.24E-01,,
8.40E-01,,
8.14E-01,,
8.34E-01,,
8.44E-01,,
8.27E-01,,
7.98E-01,,
8.01E-01,,
8.14E-01,,
8.34E-01,,
8.18E-01,,
8.17E-01,,
8.25E-01,,
8.15E-01,,
8.18E-01,,
8.14E-01,,
8.14E-01,,
8.27E-01,,
8.17E-01,,
8.11E-01,,
8.15E-01,,
8.31E-01,,
8.38E-01,,
8.44E-01,,
8.14E-01,,
8.11E-01,,
8.30E-01,,
8.24E-01,,
8.21E-01,,
8.15E-01,,
8.34E-01,,
8.14E-01,,
8.21E-01,,
8.24E-01,,
8.20E-01,,
8.24E-01,,
8.40E-01,,
8.21E-01,,
8.18E-01,,
8.24E-01,,
8.27E-01,,
8.31E-01,,
8.24E-01,,
8.11E-01,,
8.14E-01,,
8.11E-01,,
8.24E-01,,
7.95E-01,,
8.31E-01,,
8.21E-01,,
8.34E-01,,
8.31E-01,,
8.27E-01,,
8.34E-01,,
8.37E-01,,
8.21E-01,,
8.17E-01,,
8.24E-01,,
8.37E-01,,
8.24E-01,,
8.27E-01,,
8.25E-01,,
8.36E-01,,
8.37E-01,,
8.28E-01,,
8.30E-01,,
8.31E-01,,
8.28E-01,,
8.47E-01,,
8.18E-01,,
8.17E-01,,
8.44E-01,,
8.08E-01,,
8.31E-01,,
8.28E-01,,
8.23E-01,,
8.18E-01,,
8.21E-01,,
8.34E-01,,
8.14E-01,,
8.37E-01,,
8.18E-01,,
8.25E-01,,
8.04E-01,,
8.08E-01,,
8.34E-01,,
8.24E-01,,
8.11E-01,,
8.11E-01,,
8.27E-01,,
8.34E-01,,
8.18E-01,,
8.18E-01,,
8.31E-01,,
8.11E-01,,
8.24E-01,,
8.27E-01,,
8.30E-01,,
8.28E-01,,
8.24E-01,,
8.34E-01,,
