6.936559139784946870e-01
7.355913978494623695e-01
7.747311827956989694e-01
8.299999999999998490e-01
8.240860215053762428e-01
8.202150537634409488e-01
8.468817204301075652e-01
8.630107526881720670e-01
8.723655913978495269e-01
8.596774193548389897e-01
8.722580645161290835e-01
8.626881720430107370e-01
8.562365591397849141e-01
8.725806451612901915e-01
8.791397849462365688e-01
8.987096774193549242e-01
8.989247311827958109e-01
9.183870967741937230e-01
9.052688172043010795e-01
8.922580645161291013e-01
8.921505376344086580e-01
9.052688172043010795e-01
9.019354838709677802e-01
9.018279569892474479e-01
9.052688172043010795e-01
8.953763440860216249e-01
9.020430107526882235e-01
9.084946236559140464e-01
9.084946236559140464e-01
9.117204301075269024e-01
9.216129032258064679e-01
8.792473118279570121e-01
8.791397849462365688e-01
8.858064516129031674e-01
8.725806451612904135e-01
8.987096774193549242e-01
8.921505376344087690e-01
9.083870967741937141e-01
9.151612903225807560e-01
9.150537634408604237e-01
9.083870967741936031e-01
8.986021505376344809e-01
9.017204301075268935e-01
9.049462365591398605e-01
8.918279569892474390e-01
9.017204301075268935e-01
9.017204301075268935e-01
9.147311827956989827e-01
9.180645161290323930e-01
9.147311827956989827e-01
9.148387096774193150e-01
9.213978494623656923e-01
9.213978494623656923e-01
9.149462365591398694e-01
9.084946236559140464e-01
9.180645161290323930e-01
9.150537634408604237e-01
9.149462365591398694e-01
9.184946236559140553e-01
9.248387096774195459e-01
9.215053763440861356e-01
9.150537634408604237e-01
9.281720430107528452e-01
9.281720430107528452e-01
9.378494623655914131e-01
9.281720430107528452e-01
9.379569892473119674e-01
9.280645161290322909e-01
9.346236559139786682e-01
9.412903225806452667e-01
9.412903225806452667e-01
9.444086021505377904e-01
9.312903225806452578e-01
9.377419354838710808e-01
9.376344086021506374e-01
9.409677419354839367e-01
9.508602150537635023e-01
9.508602150537635023e-01
9.541935483870969126e-01
9.310752688172044822e-01
