1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,0.998028846
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,0.00312278
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
9.95E-01,,
9.95E-01,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
9.90E-01,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
9.86E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
9.95E-01,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
9.86E-01,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.90E-01,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
1.00E+00,,
9.95E-01,,
9.95E-01,,
